//ShopTab,ITEMType,Slot
STORE_CH_ARMOR_TAB3,ITEM_CH_M_CLOTHES_01_AA_A,12
STORE_CH_ARMOR_TAB3,ITEM_CH_M_CLOTHES_01_BA_A,6
STORE_CH_ARMOR_TAB3,ITEM_CH_M_CLOTHES_01_CA_A,0
STORE_CH_ARMOR_TAB3,ITEM_CH_M_CLOTHES_01_FA_A,15
STORE_CH_ARMOR_TAB3,ITEM_CH_M_CLOTHES_01_LA_A,9
STORE_CH_ARMOR_TAB3,ITEM_CH_M_CLOTHES_01_SA_A,3
STORE_CH_ARMOR_TAB3,ITEM_CH_M_CLOTHES_02_AA_A,13
STORE_CH_ARMOR_TAB3,ITEM_CH_M_CLOTHES_02_BA_A,7
STORE_CH_ARMOR_TAB3,ITEM_CH_M_CLOTHES_02_CA_A,1
STORE_CH_ARMOR_TAB3,ITEM_CH_M_CLOTHES_02_FA_A,16
STORE_CH_ARMOR_TAB3,ITEM_CH_M_CLOTHES_02_LA_A,10
STORE_CH_ARMOR_TAB3,ITEM_CH_M_CLOTHES_02_SA_A,4
STORE_CH_ARMOR_TAB3,ITEM_CH_M_CLOTHES_03_AA_A,14
STORE_CH_ARMOR_TAB3,ITEM_CH_M_CLOTHES_03_BA_A,8
STORE_CH_ARMOR_TAB3,ITEM_CH_M_CLOTHES_03_CA_A,2
STORE_CH_ARMOR_TAB3,ITEM_CH_M_CLOTHES_03_FA_A,17
STORE_CH_ARMOR_TAB3,ITEM_CH_M_CLOTHES_03_LA_A,11
STORE_CH_ARMOR_TAB3,ITEM_CH_M_CLOTHES_03_SA_A,5
STORE_CH_ARMOR_TAB4,ITEM_CH_W_HEAVY_01_AA_A,12
STORE_CH_ARMOR_TAB4,ITEM_CH_W_HEAVY_01_BA_A,6
STORE_CH_ARMOR_TAB4,ITEM_CH_W_HEAVY_01_CA_A,0
STORE_CH_ARMOR_TAB4,ITEM_CH_W_HEAVY_01_FA_A,15
STORE_CH_ARMOR_TAB4,ITEM_CH_W_HEAVY_01_LA_A,9
STORE_CH_ARMOR_TAB4,ITEM_CH_W_HEAVY_01_SA_A,3
STORE_CH_ARMOR_TAB4,ITEM_CH_W_HEAVY_02_AA_A,13
STORE_CH_ARMOR_TAB4,ITEM_CH_W_HEAVY_02_BA_A,7
STORE_CH_ARMOR_TAB4,ITEM_CH_W_HEAVY_02_CA_A,1
STORE_CH_ARMOR_TAB4,ITEM_CH_W_HEAVY_02_FA_A,16
STORE_CH_ARMOR_TAB4,ITEM_CH_W_HEAVY_02_LA_A,10
STORE_CH_ARMOR_TAB4,ITEM_CH_W_HEAVY_02_SA_A,4
STORE_CH_ARMOR_TAB4,ITEM_CH_W_HEAVY_03_AA_A,14
STORE_CH_ARMOR_TAB4,ITEM_CH_W_HEAVY_03_BA_A,8
STORE_CH_ARMOR_TAB4,ITEM_CH_W_HEAVY_03_CA_A,2
STORE_CH_ARMOR_TAB4,ITEM_CH_W_HEAVY_03_FA_A,17
STORE_CH_ARMOR_TAB4,ITEM_CH_W_HEAVY_03_LA_A,11
STORE_CH_ARMOR_TAB4,ITEM_CH_W_HEAVY_03_SA_A,5
STORE_CH_ARMOR_TAB5,ITEM_CH_W_LIGHT_01_AA_A,12
STORE_CH_ARMOR_TAB5,ITEM_CH_W_LIGHT_01_BA_A,6
STORE_CH_ARMOR_TAB5,ITEM_CH_W_LIGHT_01_CA_A,0
STORE_CH_ARMOR_TAB5,ITEM_CH_W_LIGHT_01_FA_A,15
STORE_CH_ARMOR_TAB5,ITEM_CH_W_LIGHT_01_LA_A,9
STORE_CH_ARMOR_TAB5,ITEM_CH_W_LIGHT_01_SA_A,3
STORE_CH_ARMOR_TAB5,ITEM_CH_W_LIGHT_02_AA_A,13
STORE_CH_ARMOR_TAB5,ITEM_CH_W_LIGHT_02_BA_A,7
STORE_CH_ARMOR_TAB5,ITEM_CH_W_LIGHT_02_CA_A,1
STORE_CH_ARMOR_TAB5,ITEM_CH_W_LIGHT_02_FA_A,16
STORE_CH_ARMOR_TAB5,ITEM_CH_W_LIGHT_02_LA_A,10
STORE_CH_ARMOR_TAB5,ITEM_CH_W_LIGHT_02_SA_A,4
STORE_CH_ARMOR_TAB5,ITEM_CH_W_LIGHT_03_AA_A,14
STORE_CH_ARMOR_TAB5,ITEM_CH_W_LIGHT_03_BA_A,8
STORE_CH_ARMOR_TAB5,ITEM_CH_W_LIGHT_03_CA_A,2
STORE_CH_ARMOR_TAB5,ITEM_CH_W_LIGHT_03_FA_A,17
STORE_CH_ARMOR_TAB5,ITEM_CH_W_LIGHT_03_LA_A,11
STORE_CH_ARMOR_TAB5,ITEM_CH_W_LIGHT_03_SA_A,5
STORE_CH_ARMOR_TAB6,ITEM_CH_W_CLOTHES_01_AA_A,12
STORE_CH_ARMOR_TAB6,ITEM_CH_W_CLOTHES_01_BA_A,6
STORE_CH_ARMOR_TAB6,ITEM_CH_W_CLOTHES_01_CA_A,0
STORE_CH_ARMOR_TAB6,ITEM_CH_W_CLOTHES_01_FA_A,15
STORE_CH_ARMOR_TAB6,ITEM_CH_W_CLOTHES_01_LA_A,9
STORE_CH_ARMOR_TAB6,ITEM_CH_W_CLOTHES_01_SA_A,3
STORE_CH_ARMOR_TAB6,ITEM_CH_W_CLOTHES_02_AA_A,13
STORE_CH_ARMOR_TAB6,ITEM_CH_W_CLOTHES_02_BA_A,7
STORE_CH_ARMOR_TAB6,ITEM_CH_W_CLOTHES_02_CA_A,1
STORE_CH_ARMOR_TAB6,ITEM_CH_W_CLOTHES_02_FA_A,16
STORE_CH_ARMOR_TAB6,ITEM_CH_W_CLOTHES_02_LA_A,10
STORE_CH_ARMOR_TAB6,ITEM_CH_W_CLOTHES_02_SA_A,4
STORE_CH_ARMOR_TAB6,ITEM_CH_W_CLOTHES_03_AA_A,14
STORE_CH_ARMOR_TAB6,ITEM_CH_W_CLOTHES_03_BA_A,8
STORE_CH_ARMOR_TAB6,ITEM_CH_W_CLOTHES_03_CA_A,2
STORE_CH_ARMOR_TAB6,ITEM_CH_W_CLOTHES_03_FA_A,17
STORE_CH_ARMOR_TAB6,ITEM_CH_W_CLOTHES_03_LA_A,11
STORE_CH_ARMOR_TAB6,ITEM_CH_W_CLOTHES_03_SA_A,5
STORE_CH_GUILD_TAB1,ITEM_ETC_GUILD_CREST_DELETE,1
STORE_CH_GUILD_TAB1,ITEM_ETC_GUILD_CREST_USER,0
STORE_CH_GUILD_TAB1,ITEM_ETC_UNION_CREST_DELETE,3
STORE_CH_GUILD_TAB1,ITEM_ETC_UNION_CREST_USER,2
STORE_CH_GUILD_TAB3,ITEM_ETC_MK_BATTLE_MARLBE,5
STORE_CH_GUILD_TAB3,ITEM_ETC_MK_MATERIAL_BLOCK,1
STORE_CH_GUILD_TAB3,ITEM_ETC_MK_MATERIAL_CHAIN,2
STORE_CH_GUILD_TAB3,ITEM_ETC_MK_MATERIAL_FIRESTONE,0
STORE_CH_GUILD_TAB3,ITEM_ETC_MK_MATERIAL_HAMMER,4
STORE_CH_GUILD_TAB3,ITEM_ETC_MK_MATERIAL_ROPE,3
STORE_CH_HONOR_TAB2,ITEM_ETC_ARCHEMY_MAGICSTONE_REPAIR_08,0
STORE_CH_HONOR_TAB2,ITEM_ETC_ARCHEMY_MAGICSTONE_REPAIR_09,1
STORE_CH_NEW_TRADE_HUNTER_TAB1,ITEM_CH_M_NEW_TRADE_HUNTER_01,0
STORE_CH_NEW_TRADE_HUNTER_TAB1,ITEM_CH_W_NEW_TRADE_HUNTER_01,1
STORE_CH_NEW_TRADE_THIEF_TAB1,ITEM_CH_M_NEW_TRADE_THIEF_01,0
STORE_CH_NEW_TRADE_THIEF_TAB1,ITEM_CH_W_NEW_TRADE_THIEF_01,1
STORE_CH_OFFICIAL_TAB1,ITEM_FORT_AGGRESSIVE_FLAG,4
STORE_CH_OFFICIAL_TAB1,ITEM_FORT_DEFENSIVE_FLAG,3
STORE_CH_OFFICIAL_TAB1,ITEM_FORT_MANUAL_BARRICADE,5
STORE_CH_OFFICIAL_TAB1,ITEM_FORT_MANUAL_BATTLECAMP,2
STORE_CH_OFFICIAL_TAB1,ITEM_FORT_REPAIR_KIT_01,6
STORE_CH_OFFICIAL_TAB1,ITEM_FORT_REPAIR_KIT_02,7
STORE_CH_OFFICIAL_TAB1,ITEM_FORT_SHOCK_BOMB,1
STORE_CH_OFFICIAL_TAB1,ITEM_FORT_TABLET_WHITETIGER_SILVER,0
STORE_CH_OFFICIAL_TAB1,ITEM_MK_RC_FORT_AGGRESSIVE_FLAG_UP,10
STORE_CH_OFFICIAL_TAB1,ITEM_MK_RC_FORT_DEFENSIVE_FLAG_UP,11
STORE_CH_OFFICIAL_TAB1,ITEM_MK_RC_FORTRESS_BATTERING,9
STORE_CH_OFFICIAL_TAB1,ITEM_MK_RC_FORTRESS_CATAPULT,8
STORE_CH_POTION_TAB1,ITEM_ETC_ALL_SPOTION_01,21
STORE_CH_POTION_TAB1,ITEM_ETC_CURE_SUPER_01,17
STORE_CH_POTION_TAB1,ITEM_ETC_CURE_SUPER_02,18
STORE_CH_POTION_TAB1,ITEM_ETC_CURE_SUPER_03,19
STORE_CH_POTION_TAB1,ITEM_ETC_CURE_SUPER_04,20
STORE_CH_POTION_TAB1,ITEM_ETC_DETECT_04,12
STORE_CH_POTION_TAB1,ITEM_ETC_HP_POTION_01,0
STORE_CH_POTION_TAB1,ITEM_ETC_HP_POTION_02,1
STORE_CH_POTION_TAB1,ITEM_ETC_HP_POTION_03,2
STORE_CH_POTION_TAB1,ITEM_ETC_HP_POTION_04,3
STORE_CH_POTION_TAB1,ITEM_ETC_HP_POTION_05,4
STORE_CH_POTION_TAB1,ITEM_ETC_MP_POTION_01,5
STORE_CH_POTION_TAB1,ITEM_ETC_MP_POTION_02,6
STORE_CH_POTION_TAB1,ITEM_ETC_MP_POTION_03,7
STORE_CH_POTION_TAB1,ITEM_ETC_MP_POTION_04,8
STORE_CH_POTION_TAB1,ITEM_ETC_MP_POTION_05,9
STORE_CH_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_01,13
STORE_CH_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_02,14
STORE_CH_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_03,15
STORE_CH_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_04,16
STORE_CH_SMITH_TAB1,ITEM_CH_BLADE_01_A,3
STORE_CH_SMITH_TAB1,ITEM_CH_BLADE_02_A,4
STORE_CH_SMITH_TAB1,ITEM_CH_BLADE_03_A,5
STORE_CH_SMITH_TAB1,ITEM_CH_BOW_01_A,12
STORE_CH_SMITH_TAB1,ITEM_CH_BOW_02_A,13
STORE_CH_SMITH_TAB1,ITEM_CH_BOW_03_A,14
STORE_CH_SMITH_TAB1,ITEM_CH_SPEAR_01_A,6
STORE_CH_SMITH_TAB1,ITEM_CH_SPEAR_02_A,7
STORE_CH_SMITH_TAB1,ITEM_CH_SPEAR_03_A,8
STORE_CH_SMITH_TAB1,ITEM_CH_SWORD_01_A,0
STORE_CH_SMITH_TAB1,ITEM_CH_SWORD_02_A,1
STORE_CH_SMITH_TAB1,ITEM_CH_SWORD_03_A,2
STORE_CH_SMITH_TAB1,ITEM_CH_TBLADE_01_A,9
STORE_CH_SMITH_TAB1,ITEM_CH_TBLADE_02_A,10
STORE_CH_SMITH_TAB1,ITEM_CH_TBLADE_03_A,11
STORE_CH_SMITH_TAB2,ITEM_CH_SHIELD_01_A,0
STORE_CH_SMITH_TAB2,ITEM_CH_SHIELD_02_A,1
STORE_CH_SMITH_TAB2,ITEM_CH_SHIELD_03_A,2
STORE_CH_SMITH_TAB3,ITEM_ETC_AMMO_ARROW_01,0
STORE_CH_STABLE_TAB1,ITEM_COS_C_HORSE1,0
STORE_CH_STABLE_TAB1,ITEM_COS_C_HORSE2,1
STORE_CH_STABLE_TAB1,ITEM_COS_C_HORSE3,2
STORE_CH_STABLE_TAB4,ITEM_COS_P_CURE_ALL_01,5
STORE_CH_STABLE_TAB4,ITEM_COS_P_CURE_ALL_02,6
STORE_CH_STABLE_TAB4,ITEM_COS_P_HGP_POTION_01,3
STORE_CH_STABLE_TAB4,ITEM_COS_P_REVIVAL,2
STORE_CH_STABLE_TAB4,ITEM_ETC_COS_HP_POTION_01,0
STORE_CH_STABLE_TAB4,ITEM_ETC_COS_HP_POTION_02,1
STORE_CH_STABLE_TAB4,ITEM_ETC_COS_HP_POTION_03,4
STORE_EU_ACCESSORY_TAB1,ITEM_EU_EARRING_01_A,3
STORE_EU_ACCESSORY_TAB1,ITEM_EU_EARRING_02_A,4
STORE_EU_ACCESSORY_TAB1,ITEM_EU_EARRING_03_A,5
STORE_EU_ACCESSORY_TAB1,ITEM_EU_NECKLACE_01_A,6
STORE_EU_ACCESSORY_TAB1,ITEM_EU_NECKLACE_02_A,7
STORE_EU_ACCESSORY_TAB1,ITEM_EU_NECKLACE_03_A,8
STORE_EU_ACCESSORY_TAB1,ITEM_EU_RING_01_A,0
STORE_EU_ACCESSORY_TAB1,ITEM_EU_RING_02_A,1
STORE_EU_ACCESSORY_TAB1,ITEM_EU_RING_03_A,2
STORE_EU_ACCESSORY_TAB2,ITEM_ETC_SCROLL_RETURN_01,0
STORE_EU_ACCESSORY_TAB2,ITEM_ETC_SCROLL_RETURN_02,1
STORE_EU_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_ETC_02,5
STORE_EU_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_POTION_SPEED_05,3
STORE_EU_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_POTION_SPEED_11,4
STORE_EU_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_01,0
STORE_EU_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_02,1
STORE_EU_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_03,2
STORE_EU_ACCESSORY_TAB3,ITEM_ETC_MK_MATERIAL_01,6
STORE_EU_ACCESSORY_TAB3,ITEM_ETC_TRADE_MATERIAL_DESTROYSTONE,7
STORE_EU_ARMOR_TAB1,ITEM_EU_M_HEAVY_01_AA_A,12
STORE_EU_ARMOR_TAB1,ITEM_EU_M_HEAVY_01_BA_A,6
STORE_EU_ARMOR_TAB1,ITEM_EU_M_HEAVY_01_CA_A,0
STORE_EU_ARMOR_TAB1,ITEM_EU_M_HEAVY_01_FA_A,15
STORE_EU_ARMOR_TAB1,ITEM_EU_M_HEAVY_01_LA_A,9
STORE_EU_ARMOR_TAB1,ITEM_EU_M_HEAVY_01_SA_A,3
STORE_EU_ARMOR_TAB1,ITEM_EU_M_HEAVY_02_AA_A,13
STORE_EU_ARMOR_TAB1,ITEM_EU_M_HEAVY_02_BA_A,7
STORE_EU_ARMOR_TAB1,ITEM_EU_M_HEAVY_02_CA_A,1
STORE_EU_ARMOR_TAB1,ITEM_EU_M_HEAVY_02_FA_A,16
STORE_EU_ARMOR_TAB1,ITEM_EU_M_HEAVY_02_LA_A,10
STORE_EU_ARMOR_TAB1,ITEM_EU_M_HEAVY_02_SA_A,4
STORE_EU_ARMOR_TAB1,ITEM_EU_M_HEAVY_03_AA_A,14
STORE_EU_ARMOR_TAB1,ITEM_EU_M_HEAVY_03_BA_A,8
STORE_EU_ARMOR_TAB1,ITEM_EU_M_HEAVY_03_CA_A,2
STORE_EU_ARMOR_TAB1,ITEM_EU_M_HEAVY_03_FA_A,17
STORE_EU_ARMOR_TAB1,ITEM_EU_M_HEAVY_03_LA_A,11
STORE_EU_ARMOR_TAB1,ITEM_EU_M_HEAVY_03_SA_A,5
STORE_EU_ARMOR_TAB2,ITEM_EU_M_LIGHT_01_AA_A,12
STORE_EU_ARMOR_TAB2,ITEM_EU_M_LIGHT_01_BA_A,6
STORE_EU_ARMOR_TAB2,ITEM_EU_M_LIGHT_01_CA_A,0
STORE_EU_ARMOR_TAB2,ITEM_EU_M_LIGHT_01_FA_A,15
STORE_EU_ARMOR_TAB2,ITEM_EU_M_LIGHT_01_LA_A,9
STORE_EU_ARMOR_TAB2,ITEM_EU_M_LIGHT_01_SA_A,3
STORE_EU_ARMOR_TAB2,ITEM_EU_M_LIGHT_02_AA_A,13
STORE_EU_ARMOR_TAB2,ITEM_EU_M_LIGHT_02_BA_A,7
STORE_EU_ARMOR_TAB2,ITEM_EU_M_LIGHT_02_CA_A,1
STORE_EU_ARMOR_TAB2,ITEM_EU_M_LIGHT_02_FA_A,16
STORE_EU_ARMOR_TAB2,ITEM_EU_M_LIGHT_02_LA_A,10
STORE_EU_ARMOR_TAB2,ITEM_EU_M_LIGHT_02_SA_A,4
STORE_EU_ARMOR_TAB2,ITEM_EU_M_LIGHT_03_AA_A,14
STORE_EU_ARMOR_TAB2,ITEM_EU_M_LIGHT_03_BA_A,8
STORE_EU_ARMOR_TAB2,ITEM_EU_M_LIGHT_03_CA_A,2
STORE_EU_ARMOR_TAB2,ITEM_EU_M_LIGHT_03_FA_A,17
STORE_EU_ARMOR_TAB2,ITEM_EU_M_LIGHT_03_LA_A,11
STORE_EU_ARMOR_TAB2,ITEM_EU_M_LIGHT_03_SA_A,5
STORE_EU_ARMOR_TAB3,ITEM_EU_M_CLOTHES_01_AA_A,12
STORE_EU_ARMOR_TAB3,ITEM_EU_M_CLOTHES_01_BA_A,6
STORE_EU_ARMOR_TAB3,ITEM_EU_M_CLOTHES_01_CA_A,0
STORE_EU_ARMOR_TAB3,ITEM_EU_M_CLOTHES_01_FA_A,15
STORE_EU_ARMOR_TAB3,ITEM_EU_M_CLOTHES_01_LA_A,9
STORE_EU_ARMOR_TAB3,ITEM_EU_M_CLOTHES_01_SA_A,3
STORE_EU_ARMOR_TAB3,ITEM_EU_M_CLOTHES_02_AA_A,13
STORE_EU_ARMOR_TAB3,ITEM_EU_M_CLOTHES_02_BA_A,7
STORE_EU_ARMOR_TAB3,ITEM_EU_M_CLOTHES_02_CA_A,1
STORE_EU_ARMOR_TAB3,ITEM_EU_M_CLOTHES_02_FA_A,16
STORE_EU_ARMOR_TAB3,ITEM_EU_M_CLOTHES_02_LA_A,10
STORE_EU_ARMOR_TAB3,ITEM_EU_M_CLOTHES_02_SA_A,4
STORE_EU_ARMOR_TAB3,ITEM_EU_M_CLOTHES_03_AA_A,14
STORE_EU_ARMOR_TAB3,ITEM_EU_M_CLOTHES_03_BA_A,8
STORE_EU_ARMOR_TAB3,ITEM_EU_M_CLOTHES_03_CA_A,2
STORE_EU_ARMOR_TAB3,ITEM_EU_M_CLOTHES_03_FA_A,17
STORE_EU_ARMOR_TAB3,ITEM_EU_M_CLOTHES_03_LA_A,11
STORE_EU_ARMOR_TAB3,ITEM_EU_M_CLOTHES_03_SA_A,5
STORE_EU_ARMOR_TAB4,ITEM_EU_W_HEAVY_01_AA_A,12
STORE_EU_ARMOR_TAB4,ITEM_EU_W_HEAVY_01_BA_A,6
STORE_EU_ARMOR_TAB4,ITEM_EU_W_HEAVY_01_CA_A,0
STORE_EU_ARMOR_TAB4,ITEM_EU_W_HEAVY_01_FA_A,15
STORE_EU_ARMOR_TAB4,ITEM_EU_W_HEAVY_01_LA_A,9
STORE_EU_ARMOR_TAB4,ITEM_EU_W_HEAVY_01_SA_A,3
STORE_EU_ARMOR_TAB4,ITEM_EU_W_HEAVY_02_AA_A,13
STORE_EU_ARMOR_TAB4,ITEM_EU_W_HEAVY_02_BA_A,7
STORE_EU_ARMOR_TAB4,ITEM_EU_W_HEAVY_02_CA_A,1
STORE_EU_ARMOR_TAB4,ITEM_EU_W_HEAVY_02_FA_A,16
STORE_EU_ARMOR_TAB4,ITEM_EU_W_HEAVY_02_LA_A,10
STORE_EU_ARMOR_TAB4,ITEM_EU_W_HEAVY_02_SA_A,4
STORE_EU_ARMOR_TAB4,ITEM_EU_W_HEAVY_03_AA_A,14
STORE_EU_ARMOR_TAB4,ITEM_EU_W_HEAVY_03_BA_A,8
STORE_EU_ARMOR_TAB4,ITEM_EU_W_HEAVY_03_CA_A,2
STORE_EU_ARMOR_TAB4,ITEM_EU_W_HEAVY_03_FA_A,17
STORE_EU_ARMOR_TAB4,ITEM_EU_W_HEAVY_03_LA_A,11
STORE_EU_ARMOR_TAB4,ITEM_EU_W_HEAVY_03_SA_A,5
STORE_EU_ARMOR_TAB5,ITEM_EU_W_LIGHT_01_AA_A,12
STORE_EU_ARMOR_TAB5,ITEM_EU_W_LIGHT_01_BA_A,6
STORE_EU_ARMOR_TAB5,ITEM_EU_W_LIGHT_01_CA_A,0
STORE_EU_ARMOR_TAB5,ITEM_EU_W_LIGHT_01_FA_A,15
STORE_EU_ARMOR_TAB5,ITEM_EU_W_LIGHT_01_LA_A,9
STORE_EU_ARMOR_TAB5,ITEM_EU_W_LIGHT_01_SA_A,3
STORE_EU_ARMOR_TAB5,ITEM_EU_W_LIGHT_02_AA_A,13
STORE_EU_ARMOR_TAB5,ITEM_EU_W_LIGHT_02_BA_A,7
STORE_EU_ARMOR_TAB5,ITEM_EU_W_LIGHT_02_CA_A,1
STORE_EU_ARMOR_TAB5,ITEM_EU_W_LIGHT_02_FA_A,16
STORE_EU_ARMOR_TAB5,ITEM_EU_W_LIGHT_02_LA_A,10
STORE_EU_ARMOR_TAB5,ITEM_EU_W_LIGHT_02_SA_A,4
STORE_EU_ARMOR_TAB5,ITEM_EU_W_LIGHT_03_AA_A,14
STORE_EU_ARMOR_TAB5,ITEM_EU_W_LIGHT_03_BA_A,8
STORE_EU_ARMOR_TAB5,ITEM_EU_W_LIGHT_03_CA_A,2
STORE_EU_ARMOR_TAB5,ITEM_EU_W_LIGHT_03_FA_A,17
STORE_EU_ARMOR_TAB5,ITEM_EU_W_LIGHT_03_LA_A,11
STORE_EU_ARMOR_TAB5,ITEM_EU_W_LIGHT_03_SA_A,5
STORE_EU_ARMOR_TAB6,ITEM_EU_W_CLOTHES_01_AA_A,12
STORE_EU_ARMOR_TAB6,ITEM_EU_W_CLOTHES_01_BA_A,6
STORE_EU_ARMOR_TAB6,ITEM_EU_W_CLOTHES_01_CA_A,0
STORE_EU_ARMOR_TAB6,ITEM_EU_W_CLOTHES_01_FA_A,15
STORE_EU_ARMOR_TAB6,ITEM_EU_W_CLOTHES_01_LA_A,9
STORE_EU_ARMOR_TAB6,ITEM_EU_W_CLOTHES_01_SA_A,3
STORE_EU_ARMOR_TAB6,ITEM_EU_W_CLOTHES_02_AA_A,13
STORE_EU_ARMOR_TAB6,ITEM_EU_W_CLOTHES_02_BA_A,7
STORE_EU_ARMOR_TAB6,ITEM_EU_W_CLOTHES_02_CA_A,1
STORE_EU_ARMOR_TAB6,ITEM_EU_W_CLOTHES_02_FA_A,16
STORE_EU_ARMOR_TAB6,ITEM_EU_W_CLOTHES_02_LA_A,10
STORE_EU_ARMOR_TAB6,ITEM_EU_W_CLOTHES_02_SA_A,4
STORE_EU_ARMOR_TAB6,ITEM_EU_W_CLOTHES_03_AA_A,14
STORE_EU_ARMOR_TAB6,ITEM_EU_W_CLOTHES_03_BA_A,8
STORE_EU_ARMOR_TAB6,ITEM_EU_W_CLOTHES_03_CA_A,2
STORE_EU_ARMOR_TAB6,ITEM_EU_W_CLOTHES_03_FA_A,17
STORE_EU_ARMOR_TAB6,ITEM_EU_W_CLOTHES_03_LA_A,11
STORE_EU_ARMOR_TAB6,ITEM_EU_W_CLOTHES_03_SA_A,5
STORE_EU_GUILD_TAB1,ITEM_ETC_GUILD_CREST_DELETE,1
STORE_EU_GUILD_TAB1,ITEM_ETC_GUILD_CREST_USER,0
STORE_EU_GUILD_TAB1,ITEM_ETC_UNION_CREST_DELETE,3
STORE_EU_GUILD_TAB1,ITEM_ETC_UNION_CREST_USER,2
STORE_EU_GUILD_TAB3,ITEM_ETC_MK_BATTLE_MARLBE,5
STORE_EU_GUILD_TAB3,ITEM_ETC_MK_MATERIAL_BLOCK,1
STORE_EU_GUILD_TAB3,ITEM_ETC_MK_MATERIAL_CHAIN,2
STORE_EU_GUILD_TAB3,ITEM_ETC_MK_MATERIAL_FIRESTONE,0
STORE_EU_GUILD_TAB3,ITEM_ETC_MK_MATERIAL_HAMMER,4
STORE_EU_GUILD_TAB3,ITEM_ETC_MK_MATERIAL_ROPE,3
STORE_EU_HONOR_TAB2,ITEM_ETC_ARCHEMY_MAGICSTONE_REPAIR_08,0
STORE_EU_HONOR_TAB2,ITEM_ETC_ARCHEMY_MAGICSTONE_REPAIR_09,1
STORE_EU_NEW_TRADE_HUNTER_TAB1,ITEM_EU_M_NEW_TRADE_HUNTER_01,0
STORE_EU_NEW_TRADE_HUNTER_TAB1,ITEM_EU_W_NEW_TRADE_HUNTER_01,1
STORE_EU_NEW_TRADE_THIEF_TAB1,ITEM_EU_M_NEW_TRADE_THIEF_01,0
STORE_EU_NEW_TRADE_THIEF_TAB1,ITEM_EU_W_NEW_TRADE_THIEF_01,1
STORE_EU_POTION_TAB1,ITEM_ETC_ALL_SPOTION_01,21
STORE_EU_POTION_TAB1,ITEM_ETC_CURE_SUPER_01,17
STORE_EU_POTION_TAB1,ITEM_ETC_CURE_SUPER_02,18
STORE_EU_POTION_TAB1,ITEM_ETC_CURE_SUPER_03,19
STORE_EU_POTION_TAB1,ITEM_ETC_CURE_SUPER_04,20
STORE_EU_POTION_TAB1,ITEM_ETC_DETECT_04,12
STORE_EU_POTION_TAB1,ITEM_ETC_HP_POTION_01,0
STORE_EU_POTION_TAB1,ITEM_ETC_HP_POTION_02,1
STORE_EU_POTION_TAB1,ITEM_ETC_HP_POTION_03,2
STORE_EU_POTION_TAB1,ITEM_ETC_HP_POTION_04,3
STORE_EU_POTION_TAB1,ITEM_ETC_HP_POTION_05,4
STORE_EU_POTION_TAB1,ITEM_ETC_MP_POTION_01,5
STORE_EU_POTION_TAB1,ITEM_ETC_MP_POTION_02,6
STORE_EU_POTION_TAB1,ITEM_ETC_MP_POTION_03,7
STORE_EU_POTION_TAB1,ITEM_ETC_MP_POTION_04,8
STORE_EU_POTION_TAB1,ITEM_ETC_MP_POTION_05,9
STORE_EU_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_01,13
STORE_EU_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_02,14
STORE_EU_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_03,15
STORE_EU_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_04,16
STORE_EU_SMITH_TAB1,ITEM_EU_AXE_01_A,9
STORE_EU_SMITH_TAB1,ITEM_EU_AXE_02_A,10
STORE_EU_SMITH_TAB1,ITEM_EU_AXE_03_A,11
STORE_EU_SMITH_TAB1,ITEM_EU_CROSSBOW_01_A,12
STORE_EU_SMITH_TAB1,ITEM_EU_CROSSBOW_02_A,13
STORE_EU_SMITH_TAB1,ITEM_EU_CROSSBOW_03_A,14
STORE_EU_SMITH_TAB1,ITEM_EU_DAGGER_01_A,0
STORE_EU_SMITH_TAB1,ITEM_EU_DAGGER_02_A,1
STORE_EU_SMITH_TAB1,ITEM_EU_DAGGER_03_A,2
STORE_EU_SMITH_TAB1,ITEM_EU_DARKSTAFF_01_A,15
STORE_EU_SMITH_TAB1,ITEM_EU_DARKSTAFF_02_A,16
STORE_EU_SMITH_TAB1,ITEM_EU_DARKSTAFF_03_A,17
STORE_EU_SMITH_TAB1,ITEM_EU_HARP_01_A,21
STORE_EU_SMITH_TAB1,ITEM_EU_HARP_02_A,22
STORE_EU_SMITH_TAB1,ITEM_EU_HARP_03_A,23
STORE_EU_SMITH_TAB1,ITEM_EU_STAFF_01_A,24
STORE_EU_SMITH_TAB1,ITEM_EU_STAFF_02_A,25
