//ID,Type,Name,Level,Stack,Durability
5D6B0000,ITEM_EVENT_CH_RING_11_A_RARE,Jewel Ring,101,1,0
636B0000,ITEM_EVENT_CH_EARRING_01_A_RARE,Copper Earring,1,1,0
646B0000,ITEM_EVENT_CH_EARRING_01_B_RARE,Copper Earring,1,1,0
656B0000,ITEM_EVENT_CH_EARRING_01_C_RARE,Copper Earring,1,1,0
666B0000,ITEM_EVENT_CH_EARRING_02_A_RARE,Silver Earring,10,1,0
676B0000,ITEM_EVENT_CH_EARRING_02_B_RARE,Silver Earring,10,1,0
686B0000,ITEM_EVENT_CH_EARRING_02_C_RARE,Silver Earring,10,1,0
696B0000,ITEM_EVENT_CH_EARRING_03_A_RARE,Gold Earring,18,1,0
6A6B0000,ITEM_EVENT_CH_EARRING_03_B_RARE,Gold Earring,18,1,0
6B6B0000,ITEM_EVENT_CH_EARRING_03_C_RARE,Gold Earring,18,1,0
6C6B0000,ITEM_EVENT_CH_EARRING_04_A_RARE,Jadeite Earring,26,1,0
6D6B0000,ITEM_EVENT_CH_EARRING_04_B_RARE,Jadeite Earring,26,1,0
6E6B0000,ITEM_EVENT_CH_EARRING_04_C_RARE,Jadeite Earring,26,1,0
6F6B0000,ITEM_EVENT_CH_EARRING_05_A_RARE,Quartz Earring,34,1,0
706B0000,ITEM_EVENT_CH_EARRING_05_B_RARE,Quartz Earring,34,1,0
716B0000,ITEM_EVENT_CH_EARRING_05_C_RARE,Quartz Earring,34,1,0
726B0000,ITEM_EVENT_CH_EARRING_06_A_RARE,Platinum Earring,44,1,0
736B0000,ITEM_EVENT_CH_EARRING_06_B_RARE,Platinum Earring,44,1,0
746B0000,ITEM_EVENT_CH_EARRING_06_C_RARE,Platinum Earring,44,1,0
756B0000,ITEM_EVENT_CH_EARRING_07_A_RARE,Pearl Earring,54,1,0
766B0000,ITEM_EVENT_CH_EARRING_07_B_RARE,Pearl Earring,54,1,0
776B0000,ITEM_EVENT_CH_EARRING_07_C_RARE,Pearl Earring,54,1,0
786B0000,ITEM_EVENT_CH_EARRING_08_A_RARE,Black Pearl Earring,66,1,0
796B0000,ITEM_EVENT_CH_EARRING_08_B_RARE,Black Pearl Earring,66,1,0
7A6B0000,ITEM_EVENT_CH_EARRING_08_C_RARE,Black Pearl Earring,66,1,0
7B6B0000,ITEM_EVENT_CH_EARRING_09_B_RARE,Gem Earring,78,1,0
7C6B0000,ITEM_EVENT_CH_EARRING_09_C_RARE,Gem Earring,78,1,0
7D6B0000,ITEM_EVENT_CH_EARRING_10_A_RARE,Tiger's Eye Earring,91,1,0
7E6B0000,ITEM_EVENT_CH_EARRING_10_B_RARE,Tiger's Eye Earring,91,1,0
7F6B0000,ITEM_EVENT_CH_EARRING_11_A_RARE,Jewel Earring,101,1,0
856B0000,ITEM_EVENT_CH_NECKLACE_01_A_RARE,Copper Necklace,1,1,0
866B0000,ITEM_EVENT_CH_NECKLACE_01_B_RARE,Copper Necklace,1,1,0
876B0000,ITEM_EVENT_CH_NECKLACE_01_C_RARE,Copper Necklace,1,1,0
886B0000,ITEM_EVENT_CH_NECKLACE_02_A_RARE,Silver Necklace,12,1,0
896B0000,ITEM_EVENT_CH_NECKLACE_02_B_RARE,Silver Necklace,12,1,0
8A6B0000,ITEM_EVENT_CH_NECKLACE_02_C_RARE,Silver Necklace,12,1,0
8B6B0000,ITEM_EVENT_CH_NECKLACE_03_A_RARE,Gold Necklace,20,1,0
8C6B0000,ITEM_EVENT_CH_NECKLACE_03_B_RARE,Gold Necklace,20,1,0
8D6B0000,ITEM_EVENT_CH_NECKLACE_03_C_RARE,Gold Necklace,20,1,0
8E6B0000,ITEM_EVENT_CH_NECKLACE_04_A_RARE,Jadeite Necklace,28,1,0
8F6B0000,ITEM_EVENT_CH_NECKLACE_04_B_RARE,Jadeite Necklace,28,1,0
906B0000,ITEM_EVENT_CH_NECKLACE_04_C_RARE,Jadeite Necklace,28,1,0
916B0000,ITEM_EVENT_CH_NECKLACE_05_A_RARE,Quartz Necklace,36,1,0
926B0000,ITEM_EVENT_CH_NECKLACE_05_B_RARE,Quartz Necklace,36,1,0
936B0000,ITEM_EVENT_CH_NECKLACE_05_C_RARE,Quartz Necklace,36,1,0
946B0000,ITEM_EVENT_CH_NECKLACE_06_A_RARE,Platinum Necklace,46,1,0
956B0000,ITEM_EVENT_CH_NECKLACE_06_B_RARE,Platinum Necklace,46,1,0
966B0000,ITEM_EVENT_CH_NECKLACE_06_C_RARE,Platinum Necklace,46,1,0
976B0000,ITEM_EVENT_CH_NECKLACE_07_A_RARE,Pearl Necklace,56,1,0
986B0000,ITEM_EVENT_CH_NECKLACE_07_B_RARE,Pearl Necklace,56,1,0
996B0000,ITEM_EVENT_CH_NECKLACE_07_C_RARE,Pearl Necklace,56,1,0
9A6B0000,ITEM_EVENT_CH_NECKLACE_08_A_RARE,Black Pearl Necklace,68,1,0
9B6B0000,ITEM_EVENT_CH_NECKLACE_08_B_RARE,Black Pearl Necklace,68,1,0
9C6B0000,ITEM_EVENT_CH_NECKLACE_08_C_RARE,Black Pearl Necklace,68,1,0
9D6B0000,ITEM_EVENT_CH_NECKLACE_09_B_RARE,Gem Necklace,80,1,0
9E6B0000,ITEM_EVENT_CH_NECKLACE_09_C_RARE,Gem Necklace,80,1,0
9F6B0000,ITEM_EVENT_CH_NECKLACE_10_A_RARE,Tiger's Eye Necklace,92,1,0
A06B0000,ITEM_EVENT_CH_NECKLACE_10_B_RARE,Tiger's Eye Necklace,92,1,0
A16B0000,ITEM_EVENT_CH_NECKLACE_11_A_RARE,Jewel Necklace,101,1,0
A76B0000,ITEM_EVENT_EU_DAGGER_01_A_RARE,Dirk,1,1,69
A86B0000,ITEM_EVENT_EU_DAGGER_01_B_RARE,Dirk,1,1,73
A96B0000,ITEM_EVENT_EU_DAGGER_01_C_RARE,Dirk,1,1,76
AA6B0000,ITEM_EVENT_EU_DAGGER_02_A_RARE,Baselard,8,1,74
AB6B0000,ITEM_EVENT_EU_DAGGER_02_B_RARE,Baselard,8,1,77
AC6B0000,ITEM_EVENT_EU_DAGGER_02_C_RARE,Baselard,8,1,80
AD6B0000,ITEM_EVENT_EU_DAGGER_03_A_RARE,KidneyDagger,16,1,79
AE6B0000,ITEM_EVENT_EU_DAGGER_03_B_RARE,KidneyDagger,16,1,82
AF6B0000,ITEM_EVENT_EU_DAGGER_03_C_RARE,KidneyDagger,16,1,86
B06B0000,ITEM_EVENT_EU_DAGGER_04_A_RARE,Dazzling Dagger,24,1,84
B16B0000,ITEM_EVENT_EU_DAGGER_04_B_RARE,Dazzling Dagger,24,1,88
B26B0000,ITEM_EVENT_EU_DAGGER_04_C_RARE,Dazzling Dagger,24,1,91
B36B0000,ITEM_EVENT_EU_DAGGER_05_A_RARE,Double Haste,32,1,89
B46B0000,ITEM_EVENT_EU_DAGGER_05_B_RARE,Double Haste,32,1,93
B56B0000,ITEM_EVENT_EU_DAGGER_05_C_RARE,Double Haste,32,1,96
B66B0000,ITEM_EVENT_EU_DAGGER_06_A_RARE,Viper Sting,42,1,96
B76B0000,ITEM_EVENT_EU_DAGGER_06_B_RARE,Viper Sting,42,1,99
B86B0000,ITEM_EVENT_EU_DAGGER_06_C_RARE,Viper Sting,42,1,103
B96B0000,ITEM_EVENT_EU_DAGGER_07_A_RARE,Golden Glitter,52,1,103
BA6B0000,ITEM_EVENT_EU_DAGGER_07_B_RARE,Golden Glitter,52,1,106
BB6B0000,ITEM_EVENT_EU_DAGGER_07_C_RARE,Golden Glitter,52,1,109
BC6B0000,ITEM_EVENT_EU_DAGGER_08_B_RARE,Wind Split,64,1,114
BD6B0000,ITEM_EVENT_EU_DAGGER_08_C_RARE,Wind Split,64,1,117
BE6B0000,ITEM_EVENT_EU_DAGGER_09_A_RARE,Sudden Vanishing,76,1,118
BF6B0000,ITEM_EVENT_EU_DAGGER_09_B_RARE,Sudden Vanishing,76,1,121
C06B0000,ITEM_EVENT_EU_DAGGER_09_C_RARE,Sudden Vanishing,76,1,125
C16B0000,ITEM_EVENT_EU_DAGGER_10_A_RARE,Immortal Edge,90,1,127
C26B0000,ITEM_EVENT_EU_DAGGER_10_B_RARE,Immortal Edge,90,1,131
C36B0000,ITEM_EVENT_EU_DAGGER_10_C_RARE,Immortal Edge,90,1,134
C46B0000,ITEM_EVENT_EU_DAGGER_11_A_RARE,Capricorn Justice,101,1,135
CA6B0000,ITEM_EVENT_EU_SWORD_01_A_RARE,Long Sword,1,1,49
CB6B0000,ITEM_EVENT_EU_SWORD_01_B_RARE,Long Sword,1,1,51
CC6B0000,ITEM_EVENT_EU_SWORD_01_C_RARE,Long Sword,1,1,54
CD6B0000,ITEM_EVENT_EU_SWORD_02_A_RARE,Gradius,8,1,52
CE6B0000,ITEM_EVENT_EU_SWORD_02_B_RARE,Gradius,8,1,54
CF6B0000,ITEM_EVENT_EU_SWORD_02_C_RARE,Gradius,8,1,57
D06B0000,ITEM_EVENT_EU_SWORD_03_A_RARE,Broad Sword,16,1,56
D16B0000,ITEM_EVENT_EU_SWORD_03_B_RARE,Broad Sword,16,1,58
D26B0000,ITEM_EVENT_EU_SWORD_03_C_RARE,Broad Sword,16,1,60
D36B0000,ITEM_EVENT_EU_SWORD_04_A_RARE,Flamberge,24,1,59
D46B0000,ITEM_EVENT_EU_SWORD_04_B_RARE,Flamberge,24,1,62
D56B0000,ITEM_EVENT_EU_SWORD_04_C_RARE,Flamberge,24,1,64
D66B0000,ITEM_EVENT_EU_SWORD_05_A_RARE,Misty Blade,32,1,63
D76B0000,ITEM_EVENT_EU_SWORD_05_B_RARE,Misty Blade,32,1,65
D86B0000,ITEM_EVENT_EU_SWORD_05_C_RARE,Misty Blade,32,1,68
D96B0000,ITEM_EVENT_EU_SWORD_06_A_RARE,Blaze Sword,42,1,68
DA6B0000,ITEM_EVENT_EU_SWORD_06_B_RARE,Blaze Sword,42,1,70
DB6B0000,ITEM_EVENT_EU_SWORD_06_C_RARE,Blaze Sword,42,1,72
DC6B0000,ITEM_EVENT_EU_SWORD_07_A_RARE,Imperial Sword,52,1,72
DD6B0000,ITEM_EVENT_EU_SWORD_07_B_RARE,Imperial Sword,52,1,75
DE6B0000,ITEM_EVENT_EU_SWORD_07_C_RARE,Imperial Sword,52,1,77
DF6B0000,ITEM_EVENT_EU_SWORD_08_B_RARE,Dame Blade,64,1,80
E06B0000,ITEM_EVENT_EU_SWORD_08_C_RARE,Dame Blade,64,1,83
E16B0000,ITEM_EVENT_EU_SWORD_09_A_RARE,Katzbalger,76,1,83
E26B0000,ITEM_EVENT_EU_SWORD_09_B_RARE,Katzbalger,76,1,86
E36B0000,ITEM_EVENT_EU_SWORD_09_C_RARE,Katzbalger,76,1,88
E46B0000,ITEM_EVENT_EU_SWORD_10_A_RARE,Dark Monarch,90,1,90
E56B0000,ITEM_EVENT_EU_SWORD_10_B_RARE,Dark Monarch,90,1,92
E66B0000,ITEM_EVENT_EU_SWORD_11_A_RARE,Capricorn Grand Cross,101,1,95
EC6B0000,ITEM_EVENT_EU_TSWORD_01_A_RARE,War Sword,1,1,41
ED6B0000,ITEM_EVENT_EU_TSWORD_01_B_RARE,War Sword,1,1,43
EE6B0000,ITEM_EVENT_EU_TSWORD_01_C_RARE,War Sword,1,1,45
EF6B0000,ITEM_EVENT_EU_TSWORD_02_A_RARE,Bronze Sword,8,1,43
F06B0000,ITEM_EVENT_EU_TSWORD_02_B_RARE,Bronze Sword,8,1,45
F16B0000,ITEM_EVENT_EU_TSWORD_02_C_RARE,Bronze Sword,8,1,47
F26B0000,ITEM_EVENT_EU_TSWORD_03_A_RARE,Bastard Sword,16,1,47
F36B0000,ITEM_EVENT_EU_TSWORD_03_B_RARE,Bastard Sword,16,1,48
F46B0000,ITEM_EVENT_EU_TSWORD_03_C_RARE,Bastard Sword,16,1,50
F56B0000,ITEM_EVENT_EU_TSWORD_04_A_RARE,Giant Sword,24,1,50
F66B0000,ITEM_EVENT_EU_TSWORD_04_B_RARE,Giant Sword,24,1,52
F76B0000,ITEM_EVENT_EU_TSWORD_04_C_RARE,Giant Sword,24,1,53
F86B0000,ITEM_EVENT_EU_TSWORD_05_A_RARE,Great Sword,32,1,53
F96B0000,ITEM_EVENT_EU_TSWORD_05_B_RARE,Great Sword,32,1,55
FA6B0000,ITEM_EVENT_EU_TSWORD_05_C_RARE,Great Sword,32,1,56
FB6B0000,ITEM_EVENT_EU_TSWORD_06_A_RARE,Claymore,42,1,56
FC6B0000,ITEM_EVENT_EU_TSWORD_06_B_RARE,Claymore,42,1,58
FD6B0000,ITEM_EVENT_EU_TSWORD_06_C_RARE,Claymore,42,1,60
FE6B0000,ITEM_EVENT_EU_TSWORD_07_A_RARE,Radiant Sword,52,1,60
FF6B0000,ITEM_EVENT_EU_TSWORD_07_B_RARE,Radiant Sword,52,1,62
006C0000,ITEM_EVENT_EU_TSWORD_07_C_RARE,Radiant Sword,52,1,64
016C0000,ITEM_EVENT_EU_TSWORD_08_A_RARE,Knight's Creed,64,1,65
026C0000,ITEM_EVENT_EU_TSWORD_08_B_RARE,Knight's Creed,64,1,67
036C0000,ITEM_EVENT_EU_TSWORD_08_C_RARE,Knight's Creed,64,1,69
046C0000,ITEM_EVENT_EU_TSWORD_09_A_RARE,Dark Phantom,76,1,70
056C0000,ITEM_EVENT_EU_TSWORD_09_B_RARE,Dark Phantom,76,1,71
066C0000,ITEM_EVENT_EU_TSWORD_09_C_RARE,Dark Phantom,76,1,73
076C0000,ITEM_EVENT_EU_TSWORD_10_A_RARE,Colossus Blade,90,1,75
086C0000,ITEM_EVENT_EU_TSWORD_10_B_RARE,Colossus Blade,90,1,77
096C0000,ITEM_EVENT_EU_TSWORD_10_C_RARE,Colossus Blade,90,1,79
0A6C0000,ITEM_EVENT_EU_TSWORD_11_A_RARE,Capricorn Saint Splendor,101,1,79
106C0000,ITEM_EVENT_EU_AXE_01_A_RARE,Small Axe,1,1,69
116C0000,ITEM_EVENT_EU_AXE_01_B_RARE,Small Axe,1,1,73
126C0000,ITEM_EVENT_EU_AXE_01_C_RARE,Small Axe,1,1,76
136C0000,ITEM_EVENT_EU_AXE_02_A_RARE,Bronze Axe,8,1,74
146C0000,ITEM_EVENT_EU_AXE_02_B_RARE,Bronze Axe,8,1,77
156C0000,ITEM_EVENT_EU_AXE_02_C_RARE,Bronze Axe,8,1,80
166C0000,ITEM_EVENT_EU_AXE_03_A_RARE,Rome Axe,16,1,79
176C0000,ITEM_EVENT_EU_AXE_03_B_RARE,Rome Axe,16,1,82
186C0000,ITEM_EVENT_EU_AXE_03_C_RARE,Rome Axe,16,1,86
196C0000,ITEM_EVENT_EU_AXE_04_A_RARE,Royal Guard,24,1,84
1A6C0000,ITEM_EVENT_EU_AXE_04_B_RARE,Royal Guard,24,1,88
1B6C0000,ITEM_EVENT_EU_AXE_04_C_RARE,Royal Guard,24,1,91
1C6C0000,ITEM_EVENT_EU_AXE_05_A_RARE,Crescent Axe,32,1,89
1D6C0000,ITEM_EVENT_EU_AXE_05_B_RARE,Crescent Axe,32,1,93
1E6C0000,ITEM_EVENT_EU_AXE_05_C_RARE,Crescent Axe,32,1,96
1F6C0000,ITEM_EVENT_EU_AXE_06_A_RARE,Berserker Axe,42,1,96
206C0000,ITEM_EVENT_EU_AXE_06_B_RARE,Berserker Axe,42,1,99
216C0000,ITEM_EVENT_EU_AXE_06_C_RARE,Berserker Axe,42,1,103
226C0000,ITEM_EVENT_EU_AXE_07_A_RARE,Soul Killer,52,1,103
236C0000,ITEM_EVENT_EU_AXE_07_B_RARE,Soul Killer,52,1,106
246C0000,ITEM_EVENT_EU_AXE_07_C_RARE,Soul Killer,52,1,109
256C0000,ITEM_EVENT_EU_AXE_08_A_RARE,Wind'sVane,64,1,110
266C0000,ITEM_EVENT_EU_AXE_08_B_RARE,Wind'sVane,64,1,114
276C0000,ITEM_EVENT_EU_AXE_08_C_RARE,Wind'sVane,64,1,117
286C0000,ITEM_EVENT_EU_AXE_09_A_RARE,Furious Beast,76,1,118
296C0000,ITEM_EVENT_EU_AXE_09_B_RARE,Furious Beast,76,1,121
2A6C0000,ITEM_EVENT_EU_AXE_09_C_RARE,Furious Beast,76,1,125
2B6C0000,ITEM_EVENT_EU_AXE_10_A_RARE,Hell Breath,90,1,127
2C6C0000,ITEM_EVENT_EU_AXE_10_B_RARE,Hell Breath,90,1,131
2D6C0000,ITEM_EVENT_EU_AXE_10_C_RARE,Hell Breath,90,1,134
2E6C0000,ITEM_EVENT_EU_AXE_11_A_RARE,Capricorn Ruined Hell,101,1,135
346C0000,ITEM_EVENT_EU_CROSSBOW_01_A_RARE,Copper CrossBow,1,1,49
356C0000,ITEM_EVENT_EU_CROSSBOW_01_B_RARE,Copper CrossBow,1,1,51
366C0000,ITEM_EVENT_EU_CROSSBOW_01_C_RARE,Copper CrossBow,1,1,54
376C0000,ITEM_EVENT_EU_CROSSBOW_02_A_RARE,Battle Crossbow,8,1,52
386C0000,ITEM_EVENT_EU_CROSSBOW_02_B_RARE,Battle Crossbow,8,1,54
396C0000,ITEM_EVENT_EU_CROSSBOW_02_C_RARE,Battle Crossbow,8,1,57
3A6C0000,ITEM_EVENT_EU_CROSSBOW_03_A_RARE,War Crossbow,16,1,56
3B6C0000,ITEM_EVENT_EU_CROSSBOW_03_B_RARE,War Crossbow,16,1,58
3C6C0000,ITEM_EVENT_EU_CROSSBOW_03_C_RARE,War Crossbow,16,1,60
3D6C0000,ITEM_EVENT_EU_CROSSBOW_04_A_RARE,Silver Crossbow,24,1,59
3E6C0000,ITEM_EVENT_EU_CROSSBOW_04_B_RARE,Silver Crossbow,24,1,62
3F6C0000,ITEM_EVENT_EU_CROSSBOW_04_C_RARE,Silver Crossbow,24,1,64
406C0000,ITEM_EVENT_EU_CROSSBOW_05_A_RARE,Ballesta,32,1,63
416C0000,ITEM_EVENT_EU_CROSSBOW_05_B_RARE,Ballesta,32,1,65
426C0000,ITEM_EVENT_EU_CROSSBOW_05_C_RARE,Ballesta,32,1,68
436C0000,ITEM_EVENT_EU_CROSSBOW_06_A_RARE,Jewal Crossbow,42,1,68
446C0000,ITEM_EVENT_EU_CROSSBOW_06_B_RARE,Jewal Crossbow,42,1,70
456C0000,ITEM_EVENT_EU_CROSSBOW_06_C_RARE,Jewal Crossbow,42,1,72
466C0000,ITEM_EVENT_EU_CROSSBOW_07_A_RARE,Imperial Bow,52,1,72
476C0000,ITEM_EVENT_EU_CROSSBOW_07_B_RARE,Imperial Bow,52,1,75
486C0000,ITEM_EVENT_EU_CROSSBOW_07_C_RARE,Imperial Bow,52,1,77
496C0000,ITEM_EVENT_EU_CROSSBOW_08_A_RARE,Lunar Hunter,64,1,78
4A6C0000,ITEM_EVENT_EU_CROSSBOW_08_B_RARE,Lunar Hunter,64,1,80
4B6C0000,ITEM_EVENT_EU_CROSSBOW_08_C_RARE,Lunar Hunter,64,1,83
4C6C0000,ITEM_EVENT_EU_CROSSBOW_09_A_RARE,Storm Spiral,76,1,83
4D6C0000,ITEM_EVENT_EU_CROSSBOW_09_B_RARE,Storm Spiral,76,1,86
4E6C0000,ITEM_EVENT_EU_CROSSBOW_09_C_RARE,Storm Spiral,76,1,88
4F6C0000,ITEM_EVENT_EU_CROSSBOW_10_A_RARE,Night Wings,90,1,90
506C0000,ITEM_EVENT_EU_CROSSBOW_10_B_RARE,Night Wings,90,1,92
516C0000,ITEM_EVENT_EU_CROSSBOW_10_C_RARE,Night Wings,90,1,95
526C0000,ITEM_EVENT_EU_CROSSBOW_11_A_RARE,Capricorn Luminous Relic ,101,1,95
586C0000,ITEM_EVENT_EU_DARKSTAFF_01_A_RARE,ArcStick,1,1,81
596C0000,ITEM_EVENT_EU_DARKSTAFF_01_B_RARE,ArcStick,1,1,85
5A6C0000,ITEM_EVENT_EU_DARKSTAFF_01_C_RARE,ArcStick,1,1,89
5B6C0000,ITEM_EVENT_EU_DARKSTAFF_02_A_RARE,ShadyStick,8,1,87
5C6C0000,ITEM_EVENT_EU_DARKSTAFF_02_B_RARE,ShadyStick,8,1,91
5D6C0000,ITEM_EVENT_EU_DARKSTAFF_02_C_RARE,ShadyStick,8,1,95
5E6C0000,ITEM_EVENT_EU_DARKSTAFF_03_A_RARE,SpineRod,16,1,93
5F6C0000,ITEM_EVENT_EU_DARKSTAFF_03_B_RARE,SpineRod,16,1,97
606C0000,ITEM_EVENT_EU_DARKSTAFF_03_C_RARE,SpineRod,16,1,101
616C0000,ITEM_EVENT_EU_DARKSTAFF_04_A_RARE,DismayRod,24,1,99
626C0000,ITEM_EVENT_EU_DARKSTAFF_04_B_RARE,DismayRod,24,1,103
636C0000,ITEM_EVENT_EU_DARKSTAFF_04_C_RARE,DismayRod,24,1,107
646C0000,ITEM_EVENT_EU_DARKSTAFF_05_A_RARE,SwirlRod,32,1,105
656C0000,ITEM_EVENT_EU_DARKSTAFF_05_B_RARE,SwirlRod,32,1,109
666C0000,ITEM_EVENT_EU_DARKSTAFF_05_C_RARE,SwirlRod,32,1,113
676C0000,ITEM_EVENT_EU_DARKSTAFF_06_A_RARE,RavenShadow,42,1,113
686C0000,ITEM_EVENT_EU_DARKSTAFF_06_B_RARE,RavenShadow,42,1,117
696C0000,ITEM_EVENT_EU_DARKSTAFF_06_C_RARE,RavenShadow,42,1,121
6A6C0000,ITEM_EVENT_EU_DARKSTAFF_07_A_RARE,GoldenScourge,52,1,121
6B6C0000,ITEM_EVENT_EU_DARKSTAFF_07_B_RARE,GoldenScourge,52,1,124
6C6C0000,ITEM_EVENT_EU_DARKSTAFF_07_C_RARE,GoldenScourge,52,1,128
6D6C0000,ITEM_EVENT_EU_DARKSTAFF_08_A_RARE,NemesisTear,64,1,130
6E6C0000,ITEM_EVENT_EU_DARKSTAFF_08_B_RARE,NemesisTear,64,1,134
6F6C0000,ITEM_EVENT_EU_DARKSTAFF_08_C_RARE,NemesisTear,64,1,138
706C0000,ITEM_EVENT_EU_DARKSTAFF_09_A_RARE,Bloody Anathema,76,1,139
716C0000,ITEM_EVENT_EU_DARKSTAFF_09_B_RARE,Bloody Anathema,76,1,143
726C0000,ITEM_EVENT_EU_DARKSTAFF_09_C_RARE,Bloody Anathema,76,1,147
736C0000,ITEM_EVENT_EU_DARKSTAFF_10_A_RARE,Disaster Cane,90,1,150
746C0000,ITEM_EVENT_EU_DARKSTAFF_10_B_RARE,Disaster Cane,90,1,154
756C0000,ITEM_EVENT_EU_DARKSTAFF_10_C_RARE,Disaster Cane,90,1,157
766C0000,ITEM_EVENT_EU_DARKSTAFF_11_A_RARE,Capricorn DemonicLuster,101,1,158
7C6C0000,ITEM_EVENT_EU_TSTAFF_01_A_RARE,Long Staff,1,1,41
7D6C0000,ITEM_EVENT_EU_TSTAFF_01_B_RARE,Long Staff,1,1,43
7E6C0000,ITEM_EVENT_EU_TSTAFF_01_C_RARE,Long Staff,1,1,45
7F6C0000,ITEM_EVENT_EU_TSTAFF_02_A_RARE,Bronze Staff,8,1,43
806C0000,ITEM_EVENT_EU_TSTAFF_02_B_RARE,Bronze Staff,8,1,45
816C0000,ITEM_EVENT_EU_TSTAFF_02_C_RARE,Bronze Staff,8,1,47
826C0000,ITEM_EVENT_EU_TSTAFF_03_A_RARE,Soul Staff,16,1,47
836C0000,ITEM_EVENT_EU_TSTAFF_03_B_RARE,Soul Staff,16,1,48
846C0000,ITEM_EVENT_EU_TSTAFF_03_C_RARE,Soul Staff,16,1,50
856C0000,ITEM_EVENT_EU_TSTAFF_04_A_RARE,Wing Staff,24,1,50
866C0000,ITEM_EVENT_EU_TSTAFF_04_B_RARE,Wing Staff,24,1,52
876C0000,ITEM_EVENT_EU_TSTAFF_04_C_RARE,Wing Staff,24,1,53
886C0000,ITEM_EVENT_EU_TSTAFF_05_A_RARE,Mystic Staff,32,1,53
896C0000,ITEM_EVENT_EU_TSTAFF_05_B_RARE,Mystic Staff,32,1,55
8A6C0000,ITEM_EVENT_EU_TSTAFF_05_C_RARE,Mystic Staff,32,1,56
8B6C0000,ITEM_EVENT_EU_TSTAFF_06_A_RARE,Blood Flare,42,1,56
8C6C0000,ITEM_EVENT_EU_TSTAFF_06_B_RARE,Blood Flare,42,1,58
8D6C0000,ITEM_EVENT_EU_TSTAFF_06_C_RARE,Blood Flare,42,1,60
8E6C0000,ITEM_EVENT_EU_TSTAFF_07_A_RARE,Pentacle Ornament,52,1,60
8F6C0000,ITEM_EVENT_EU_TSTAFF_07_B_RARE,Pentacle Ornament,52,1,62
906C0000,ITEM_EVENT_EU_TSTAFF_07_C_RARE,Pentacle Ornament,52,1,64
916C0000,ITEM_EVENT_EU_TSTAFF_08_A_RARE,Elegant Staff,64,1,65
926C0000,ITEM_EVENT_EU_TSTAFF_08_B_RARE,Elegant Staff,64,1,67
936C0000,ITEM_EVENT_EU_TSTAFF_08_C_RARE,Elegant Staff,64,1,69
946C0000,ITEM_EVENT_EU_TSTAFF_09_A_RARE,Magician Glacier,76,1,70
956C0000,ITEM_EVENT_EU_TSTAFF_09_B_RARE,Magician Glacier,76,1,71
966C0000,ITEM_EVENT_EU_TSTAFF_10_A_RARE,Soul Fiend,90,1,75
976C0000,ITEM_EVENT_EU_TSTAFF_10_B_RARE,Soul Fiend,90,1,77
986C0000,ITEM_EVENT_EU_TSTAFF_11_A_RARE,Capricorn Gia Brain,101,1,79
9E6C0000,ITEM_EVENT_EU_HARP_01_A_RARE,TetraCalled,1,1,37
9F6C0000,ITEM_EVENT_EU_HARP_01_B_RARE,TetraCalled,1,1,38
A06C0000,ITEM_EVENT_EU_HARP_01_C_RARE,TetraCalled,1,1,40
A16C0000,ITEM_EVENT_EU_HARP_02_A_RARE,Bronze Kitara,8,1,39
A26C0000,ITEM_EVENT_EU_HARP_02_B_RARE,Bronze Kitara,8,1,41
A36C0000,ITEM_EVENT_EU_HARP_02_C_RARE,Bronze Kitara,8,1,43
A46C0000,ITEM_EVENT_EU_HARP_03_A_RARE,Hamonia Blow,16,1,42
A56C0000,ITEM_EVENT_EU_HARP_03_B_RARE,Hamonia Blow,16,1,44
A66C0000,ITEM_EVENT_EU_HARP_03_C_RARE,Hamonia Blow,16,1,45
A76C0000,ITEM_EVENT_EU_HARP_04_A_RARE,Silver Kitara,24,1,45
A86C0000,ITEM_EVENT_EU_HARP_04_B_RARE,Silver Kitara,24,1,46
A96C0000,ITEM_EVENT_EU_HARP_04_C_RARE,Silver Kitara,24,1,48
AA6C0000,ITEM_EVENT_EU_HARP_05_A_RARE,Hepta Forte,32,1,47
AB6C0000,ITEM_EVENT_EU_HARP_05_B_RARE,Hepta Forte,32,1,49
AC6C0000,ITEM_EVENT_EU_HARP_05_C_RARE,Hepta Forte,32,1,51
AD6C0000,ITEM_EVENT_EU_HARP_06_A_RARE,Melodious,42,1,51
AE6C0000,ITEM_EVENT_EU_HARP_06_B_RARE,Melodious,42,1,53
AF6C0000,ITEM_EVENT_EU_HARP_06_C_RARE,Melodious,42,1,54
B06C0000,ITEM_EVENT_EU_HARP_07_A_RARE,GoldenKitara,52,1,54
B16C0000,ITEM_EVENT_EU_HARP_07_B_RARE,GoldenKitara,52,1,56
B26C0000,ITEM_EVENT_EU_HARP_07_C_RARE,GoldenKitara,52,1,58
B36C0000,ITEM_EVENT_EU_HARP_08_A_RARE,NonaCalled Muse,64,1,58
B46C0000,ITEM_EVENT_EU_HARP_08_B_RARE,NonaCalled Muse,64,1,60
B56C0000,ITEM_EVENT_EU_HARP_08_C_RARE,NonaCalled Muse,64,1,62
B66C0000,ITEM_EVENT_EU_HARP_09_A_RARE,CruelSuffering,76,1,63
B76C0000,ITEM_EVENT_EU_HARP_09_B_RARE,CruelSuffering,76,1,64
B86C0000,ITEM_EVENT_EU_HARP_09_C_RARE,CruelSuffering,76,1,66
